"AGENCY_ID","scaled_log_n_train_rows","scaled_n_train_years_active","scaled_mean_log_wp_train","scaled_mean_log_prev_wp_train","scaled_mean_log_prev_poly_train","scaled_sd_log_wp_train","scaled_iqr_log_wp_train","scaled_sd_log_prev_poly_train","scaled_mean_active_producers_train_clean","scaled_n_products_train","scaled_n_states_train","scaled_product_hhi","scaled_state_hhi","scaled_pl_share_train","scaled_slope_mean_log_wp_by_year"
6264,0.475557,0.653219,0.167232,-0.311129,-0.273109,0.458828,-0.783226,0.213856,-0.638304,0.567323,-0.642924,-0.423462,0.628811,0.187651,0.076981
6266,-0.751164,-1.799288,2.544587,1.839759,0.785314,-1.073376,-0.907206,2.016863,0.058209,-0.505482,-0.642924,-0.288487,0.628811,-1.643578,0.094867
6269,-0.303582,0.162718,-1.384147,-1.166798,-1.424946,0.393614,-0.173243,-2.177866,-0.731173,-0.65874,-0.642924,-0.124169,0.628811,-1.643578,-4.176212
6295,1.04662,0.653219,0.407458,0.059819,-0.331108,1.174207,1.404598,0.429,0.429683,1.640128,4.291142,-0.501027,-1.357485,-0.104566,-0.223089
6305,-0.064691,-0.818285,0.987839,0.804755,0.173479,0.483074,0.772398,1.552335,0.104644,0.260807,-0.642924,-0.411144,0.628811,-0.662888,1.260249
6308,0.510898,0.653219,0.109928,-0.543415,-0.685416,-0.712772,-0.101014,-0.538895,-0.499001,0.260807,-0.642924,-0.430579,0.628811,0.110547,0.536522
6330,0.835982,0.653219,1.415073,0.538017,-0.301471,0.359146,0.138365,0.187935,-0.638304,1.333612,0.34389,-0.506704,0.292832,0.141781,0.181593
6331,-0.100032,-0.327783,-0.114399,-0.214501,-0.278896,-0.149599,-0.475487,1.182048,-0.26683,-0.505482,-0.642924,-0.278435,0.628811,-0.934464,3.195481
6340,0.709922,0.653219,0.329341,-0.317267,-0.313383,0.061153,-0.213638,0.053519,0.476118,1.180354,-0.642924,-0.490264,0.628811,0.29037,-0.102686
6341,-0.082173,0.653219,0.387113,0.268822,0.942905,1.760286,3.194704,0.048515,-0.731173,-0.811998,-0.642924,-0.090964,0.628811,1.824916,0.542818
6344,-0.751164,-0.818285,-1.646148,-1.493519,-0.459661,-1.221664,-0.975083,0.259306,-0.731173,-0.965256,0.34389,0.028149,0.162221,0.129208,1.295428
6346,0.723425,0.653219,1.432521,0.469556,-0.505558,0.259665,0.986059,0.050941,0.94046,1.027096,-0.642924,-0.497748,0.628811,-0.05816,0.368821
6347,0.466481,0.653219,0.977071,0.204639,-0.507835,0.372407,1.305943,0.329486,0.058209,0.107549,0.34389,-0.39124,0.211639,-0.422326,0.157325
6351,-0.791679,-1.799288,-1.717719,-1.218176,-0.555849,1.115697,-0.393393,0.175683,-0.824041,-0.505482,-0.642924,-0.27721,0.628811,-0.337315,0.094867
6354,-0.751164,-0.818285,-0.128562,0.732156,0.564288,-1.357561,-0.785251,1.995836,-0.777607,-0.65874,-0.642924,-0.130169,0.628811,-1.289021,-1.223622
6355,0.484534,0.653219,0.997207,0.143122,-1.009906,-0.439058,0.234763,-0.682067,-0.824041,0.107549,0.34389,-0.365658,-0.06172,-0.680107,0.141905
6356,0.730095,0.653219,1.337596,0.558224,-0.239443,0.566298,0.248805,0.209595,-0.359699,1.027096,-0.642924,-0.492533,0.628811,0.214988,0.163592
6359,0.623942,0.653219,-0.29745,-0.801184,-0.59633,0.762188,0.098848,-0.374497,2.658527,0.567323,0.34389,-0.433581,0.038492,0.340641,0.293732
6369,0.638905,0.653219,-0.130242,-0.609229,-0.214347,0.524698,-0.678603,0.13784,-0.824041,0.414065,0.34389,-0.429133,-0.103067,0.272947,-0.537442
6390,1.199531,0.653219,0.654859,0.218672,-0.194352,1.102316,0.667821,0.48178,0.011775,1.793386,3.304329,-0.491176,-1.956314,0.169682,-0.381173
6392,0.475557,0.653219,0.187345,-0.274454,-0.318653,0.316547,-0.172183,0.079693,-0.26683,0.414065,-0.642924,-0.40926,0.628811,0.265576,-0.042124
6399,0.756252,0.653219,-0.286198,-0.667259,-0.506256,0.468527,-0.086549,-0.161127,-0.173962,0.414065,1.330703,-0.391853,-1.894673,0.073808,-0.114162
6403,0.999956,0.653219,0.320177,-0.087761,-1.013734,0.078117,-0.193308,0.20421,1.59054,-0.65874,3.304329,-0.227083,-2.821371,-1.643578,0.946529
6406,-0.237114,-0.327783,-0.714113,-0.219387,-0.103662,-1.047973,-1.029691,1.396025,-0.313264,-0.505482,-0.642924,-0.23962,0.628811,-1.083751,0.22608
6418,-1.288123,-1.799288,-2.55507,-0.010023,0.785314,-0.358207,0.36075,2.131808,-0.59187,-1.271771,-0.642924,0.16385,0.628811,-1.643578,0.094867
6424,-0.014348,0.162718,0.873741,0.741366,1.126432,0.806717,0.757362,-0.166223,-0.452567,-0.65874,-0.642924,-0.230588,0.628811,1.901993,-1.281453
6425,0.078014,0.653219,-0.443971,-1.036922,-0.662457,-0.124266,-0.358235,-0.37457,-0.173962,-0.505482,0.34389,-0.189827,-0.022711,0.00258,0.333616
6443,0.78783,0.653219,1.038872,0.292839,-0.267157,0.859878,-0.082669,0.267096,-0.638304,1.333612,-0.642924,-0.510424,0.628811,0.222512,-0.01728
6458,-0.100032,-0.327783,0.696014,0.420455,-1.053806,0.284914,0.415092,-0.980302,-0.26683,-0.352224,-0.642924,-0.314175,0.628811,-0.698092,-2.259902
6463,0.703088,0.653219,1.02216,0.27253,-0.950968,1.361858,1.279741,-0.540501,0.151078,0.107549,0.34389,-0.36639,-1.084065,-0.757185,0.053199
6482,0.593183,0.653219,-0.801827,-1.27112,-0.338402,0.369271,-0.680801,-0.433302,-0.220396,0.107549,0.34389,-0.395776,-0.436789,0.787671,-0.238607
6484,-2.703744,-2.289789,-3.713809,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
6486,0.623942,0.653219,0.236849,-0.426374,-0.342641,0.35864,-0.294853,0.040114,-0.824041,0.873839,-0.642924,-0.472414,0.628811,0.243056,-0.228441
6496,-0.791679,0.162718,0.406862,0.468371,0.954058,-0.459313,-0.433112,0.580783,-0.91691,-1.118514,-0.642924,0.349296,0.628811,1.901993,-0.672075
6501,0.199753,0.653219,0.125066,-0.312162,-0.612322,-0.549472,0.239496,0.541812,0.847592,-0.352224,-0.642924,-0.294376,0.628811,-0.661727,0.321403
6504,1.18813,0.653219,-0.030283,-0.534413,-0.677457,1.448746,1.34174,0.089193,3.355041,1.333612,2.317516,-0.421272,-2.369907,-0.49455,-0.134542
6508,-0.175575,-0.327783,0.782528,0.509242,-0.454588,-0.479333,-0.267663,1.248786,1.126197,-0.65874,-0.642924,-0.216102,0.628811,-1.643578,1.559793
6510,0.660855,0.653219,0.45091,-0.202941,-0.297193,0.408738,0.086824,0.103692,0.61542,1.333612,-0.642924,-0.486045,0.628811,0.284715,-0.396556
6514,0.380003,0.653219,-1.29904,-0.972348,0.294401,1.800088,-1.170077,0.764651,-0.173962,0.260807,-0.642924,-0.396797,0.628811,0.632591,-0.506515
6518,0.305906,0.653219,0.547113,-0.201073,-0.612951,-0.639161,0.221826,0.176658,-0.59187,0.107549,-0.642924,-0.341023,0.628811,-0.493663,0.361554
6525,0.68224,0.653219,0.648059,-0.043486,-0.357423,0.124443,-0.455376,-0.048355,-0.406133,0.873839,-0.642924,-0.480769,0.628811,0.265576,0.10431
6537,-0.606381,0.653219,1.275494,0.589914,0.55776,0.740478,1.659057,-0.159925,0.197512,-1.731545,0.34389,1.520862,-1.75871,1.901993,-0.25365
6557,-0.100032,-0.327783,0.340621,0.630055,1.163711,0.798148,0.335229,0.327154,1.079763,-0.352224,0.34389,-0.162279,-0.506285,1.744412,-0.808507
6559,-1.367268,-2.289789,0.564543,2.456199,2.995574,-1.289188,-1.161519,-2.177866,-0.777607,-0.65874,-0.642924,-0.238227,0.628811,-0.855673,0.094867
6563,0.716701,0.653219,-0.383091,-0.838897,-0.332748,0.593187,-0.051161,-0.173945,-0.777607,0.107549,0.34389,-0.360331,-1.803166,0.30358,-0.744947
6566,-1.087862,-1.799288,-0.536844,1.498298,2.183348,-0.427436,0.271571,0.687586,-0.545436,-0.505482,-0.642924,-0.23228,0.628811,0.265576,0.094867
6572,0.812255,0.653219,1.381282,0.585322,-0.044474,0.2856,-0.643856,0.297208,-0.359699,1.48687,-0.642924,-0.515487,0.628811,0.452709,-0.039896
6579,0.653603,0.653219,0.01512,-0.511264,-0.454698,0.346983,0.504344,-0.065933,0.429683,1.027096,-0.642924,-0.484704,0.628811,0.20765,0.084416
6597,0.528021,0.653219,0.965962,0.165316,-0.709546,1.14934,1.352682,-0.343559,0.568986,0.414065,-0.642924,-0.44324,0.628811,-0.144934,0.150193
6605,0.864718,0.653219,1.253155,0.97151,-0.355557,1.521409,1.757564,1.025408,0.058209,-0.045709,4.291142,-0.325326,-2.178534,-1.133598,0.301666
6618,-1.663451,-1.799288,-1.996247,1.782417,2.406172,-1.920437,-1.498593,0.492741,-0.638304,-1.271771,-0.642924,0.264369,0.628811,1.901993,0.094867
6627,0.561241,0.653219,0.340409,-0.31924,-0.530336,0.21508,0.432965,-0.24219,0.522552,0.414065,-0.642924,-0.443287,0.628811,0.041446,-0.278914
6648,-0.675621,0.653219,0.327028,0.138445,0.570484,-1.225851,-0.436454,0.104684,-0.173962,-1.425029,0.34389,0.81058,-0.528023,1.901993,0.213703
6653,-0.237114,-0.818285,0.043724,-0.410229,-0.293489,1.311585,0.776099,0.014557,-0.731173,-0.045709,-0.642924,-0.377451,0.628811,0.409121,2.152517
6683,0.675173,0.653219,-0.240618,-0.870621,-0.458061,0.216752,-0.632484,-0.185804,-0.824041,0.720581,-0.642924,-0.476602,0.628811,0.251469,-0.020862
6693,1.387844,0.653219,1.079638,0.576081,-0.276126,0.155929,0.448894,0.84733,2.844264,0.720581,1.330703,-0.44756,-2.614026,-0.405851,1.110634
6703,0.703088,0.653219,-0.284876,-0.738013,-0.360518,0.098386,-0.317144,-0.114475,-0.406133,0.567323,0.34389,-0.405341,-0.735487,0.424672,-0.007559
6707,-0.156035,0.162718,-1.271299,-0.214695,0.732779,-0.646418,-0.487402,0.906801,-0.290047,-0.198966,0.34389,-0.120271,-1.626456,0.635718,0.032488
6717,0.134334,0.162718,-0.336992,-0.17944,-0.136497,-1.19769,-0.821221,1.188534,-0.359699,0.107549,-0.642924,-0.351312,0.628811,-0.579907,1.068597
6719,-0.195586,-1.799288,0.366519,1.143982,1.00634,-0.417397,0.215756,1.94198,1.358368,-0.045709,0.34389,-0.333721,-1.771671,-1.37766,0.094867
6728,-0.100032,-0.327783,1.82792,1.215245,-0.442608,0.431803,1.450596,1.260065,-0.59187,-0.505482,-0.642924,-0.265033,0.628811,-1.643578,0.425813
6729,-1.288123,-1.799288,-2.053729,0.024123,0.785314,0.362956,0.794476,2.131808,-0.452567,-1.271771,-0.642924,0.16385,0.628811,-1.643578,0.094867
6741,0.638905,0.653219,-0.068302,-0.636866,-0.863818,-0.350728,-0.171323,-0.566611,-0.173962,0.260807,0.34389,-0.389484,-0.453857,-0.493663,0.13423
6749,-2.703744,-2.289789,-0.665618,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
6750,0.847596,0.653219,0.675134,0.065407,-0.606717,0.75611,1.388918,-0.080506,-0.313264,1.333612,0.34389,-0.494183,-0.238725,-0.18072,-0.086839
6756,0.769027,0.653219,0.663686,0.301373,-0.346122,0.611354,0.642821,0.985512,0.94046,0.414065,2.317516,-0.399296,-1.302647,-0.798096,0.454968
6760,-1.03057,0.653219,1.487746,0.76399,0.525753,-2.09311,-1.483422,-1.462822,-0.684738,-1.731545,-0.642924,1.520862,0.628811,1.901993,-0.568299
6770,-0.976977,-1.308786,-1.71339,0.10453,0.991263,-0.776128,-0.660369,1.497921,-0.824041,-0.965256,-0.642924,-0.037189,0.628811,0.483765,0.53267
6787,0.600981,0.653219,-0.479566,-0.896499,-0.208427,0.206141,-0.914305,-0.040624,-0.684738,0.414065,0.34389,-0.397022,-0.35733,0.731286,0.097333
6806,-0.326975,-0.818285,0.034171,0.433661,0.515021,0.136666,0.003374,1.396051,-0.545436,-0.352224,-0.642924,-0.326051,0.628811,-0.287918,2.709649
6808,0.260393,0.653219,0.250585,0.034239,-0.600083,-0.670159,-0.113786,0.775139,-0.127528,-0.352224,-0.642924,-0.308796,0.628811,-1.035766,0.071568
6812,0.965658,0.653219,1.317894,0.717193,-0.381838,1.58536,1.923836,0.313437,-0.499001,1.180354,3.304329,-0.469173,-0.934561,-0.246838,-0.470364
6824,1.160901,0.653219,0.032096,-0.261921,-0.605097,0.859831,0.966356,0.62745,1.729842,0.260807,3.304329,-0.321946,-2.889647,-1.049822,0.191926
6827,-1.367268,-2.289789,0.847977,2.456199,2.995574,-0.947724,-0.575335,-2.177866,-0.313264,-0.65874,-0.642924,-0.238227,0.628811,-1.643578,0.094867
6828,0.600981,0.653219,-0.057549,-0.540475,-0.498732,0.257014,-0.166719,0.05078,-0.91691,0.720581,-0.642924,-0.457409,0.628811,-0.104934,0.009352
6830,0.824203,0.653219,0.127953,-0.464941,-0.69793,0.159056,0.621501,-0.469203,-0.545436,1.027096,0.34389,-0.49945,-0.087027,0.065438,0.134531
6835,-0.483133,-0.818285,0.468303,0.624939,-0.129058,0.616,0.390078,1.558433,-0.684738,-0.811998,-0.642924,-0.140785,0.628811,-1.390323,0.102469
6845,0.723425,0.653219,0.20132,-0.453894,-0.290385,0.191732,-0.499455,-0.027114,-0.359699,1.027096,-0.642924,-0.494758,0.628811,0.374227,-0.031961
6854,-1.454759,-1.308786,-0.616468,0.421475,1.205998,0.44872,1.345472,0.734855,-0.220396,-1.425029,-0.642924,0.531374,0.628811,1.901993,0.785894
6863,-1.215868,-0.327783,0.898294,0.75004,0.98705,-2.182709,-1.795942,0.28091,-0.220396,-1.578287,-0.642924,1.165721,0.628811,1.901993,0.581204
6873,0.316905,0.653219,-1.551067,-0.242534,0.969566,0.402456,0.675878,1.096246,-0.290047,0.873839,1.330703,-0.363676,-1.884116,0.483765,-0.089571
6879,0.32776,0.162718,0.367155,0.063306,-0.324883,-0.359178,-0.368736,0.838973,0.476118,-0.045709,-0.642924,-0.391547,0.628811,-0.523924,1.396639
6893,-0.258684,-0.818285,0.256646,0.107438,-0.176321,-0.600883,-0.19937,1.462261,-0.173962,-0.352224,-0.642924,-0.294765,0.628811,-1.260273,1.255261
6897,-1.03057,0.653219,0.569365,0.262894,0.503151,-1.331234,-0.611588,-0.073769,-0.081093,-1.731545,-0.642924,1.520862,0.628811,1.901993,-0.063157
6902,-0.606381,0.162718,-0.262108,-0.058451,-0.53117,-0.218931,-0.12739,0.878417,-0.034659,-0.505482,0.34389,-0.206815,0.236575,-0.461721,-1.011428
6934,1.032894,0.653219,1.475158,0.59473,-0.813689,0.410126,1.379642,-0.136074,0.986894,0.720581,0.34389,-0.441111,-1.657619,-0.633387,0.352677
6939,0.638905,0.653219,-0.151746,-0.794374,-0.814937,0.047456,0.238941,-0.384792,-0.26683,0.720581,-0.642924,-0.468049,0.628811,-0.333952,-0.27303
6944,-0.834273,0.653219,-1.070712,-0.55566,0.285822,0.015462,-0.655134,0.201379,-0.499001,-1.578287,-0.642924,0.850733,0.628811,1.901993,-2.74468
6947,-1.367268,0.653219,-1.866083,-1.668474,-0.288616,-1.130991,-1.707102,-1.845256,-0.290047,-1.731545,0.34389,2.889042,-0.341356,1.901993,0.6002
6968,0.063316,-0.327783,-0.909778,-0.451651,0.052013,-0.37878,-0.727676,1.189983,-0.081093,-0.198966,-0.642924,-0.347553,0.628811,-0.354279,-0.261233
6977,-0.064691,0.653219,-0.456074,-0.430569,0.267413,0.770571,2.286567,0.464078,-0.220396,-0.352224,-0.642924,-0.173611,0.628811,0.619553,-0.71032
6987,0.147836,0.162718,1.496224,0.906027,-0.538369,-0.242176,-0.072428,0.963973,0.754723,-0.352224,-0.642924,-0.301981,0.628811,-1.236709,1.045824
6988,0.001777,-0.327783,-0.390785,-0.139003,-0.200909,-0.55953,-0.363124,1.202047,-0.127528,-0.198966,-0.642924,-0.332138,0.628811,-0.739805,0.387199
6992,-0.082173,-0.327783,1.038788,0.697053,-0.463963,-0.510086,0.059925,1.232192,-0.777607,-0.505482,-0.642924,-0.274806,0.628811,-1.643578,0.697924
6996,-1.149401,-1.308786,0.132765,-0.464426,0.205894,-0.025432,0.382937,-1.194798,-0.731173,-1.118514,-0.642924,0.13872,0.628811,1.901993,-4.310198
7005,1.393839,0.653219,0.489799,-0.166215,-0.370477,0.707158,0.621392,0.089009,-0.406133,1.333612,2.317516,-0.484557,-2.456373,0.199607,0.240721
7015,-0.21609,-0.818285,-0.103903,-0.246067,0.110338,-0.440925,0.251104,1.537106,-0.499001,-0.045709,-0.642924,-0.339342,0.628811,-0.825369,2.474492
7025,0.092456,0.653219,-0.763552,-1.069586,-0.720755,-0.873229,-0.292555,0.218328,0.661855,0.107549,-0.642924,-0.305055,0.628811,-0.523924,-0.639794
7041,-0.303582,-0.818285,-0.613508,-1.062606,-0.365975,0.746452,-0.253321,-0.282847,-0.499001,-0.352224,-0.642924,-0.279256,0.628811,0.382463,-0.653741
7043,0.577366,0.653219,-0.049173,-0.275044,0.075903,0.55417,-0.104646,0.955612,1.404803,1.640128,2.317516,-0.476901,-0.179506,0.146419,1.532528
7058,-1.942857,-0.818285,-0.569669,-1.024299,-0.144001,-2.93153,-2.287853,-2.045226,-0.290047,-1.884803,-0.642924,3.782548,0.628811,1.901993,-0.070383
7069,0.736712,0.653219,0.595648,-0.197891,-0.559472,0.60612,0.570328,-0.061006,-0.406133,0.873839,0.34389,-0.489831,0.474158,-0.026797,-0.043949
7072,-0.030792,0.653219,0.166654,-0.271676,0.49182,0.904058,1.327287,-0.264647,-0.26683,-0.811998,-0.642924,-0.117236,0.628811,1.829635,-0.257645
7091,-1.454759,-2.289789,0.800258,2.456199,2.995574,0.06774,-0.503036,-2.177866,-0.731173,-0.811998,-0.642924,-0.175403,0.628811,-1.643578,0.094867
7095,0.600981,0.653219,-0.262076,-0.838552,-0.551814,-0.035766,-0.265554,-0.341842,-0.731173,0.567323,-0.642924,-0.459825,0.628811,0.263003,0.753484
7097,0.940261,0.653219,0.975925,0.282875,-0.623414,0.642056,1.549848,0.004046,1.544105,0.720581,1.330703,-0.43373,-1.782414,-0.313989,0.04185
7113,-0.87917,-2.289789,0.282162,2.456199,2.995574,0.028383,-0.75602,-2.177866,0.336815,-0.352224,0.34389,-0.286922,-1.750448,-1.226452,0.094867
7138,1.278677,0.653219,0.320658,-0.179307,-0.727577,0.261206,0.569366,-0.024257,4.283726,0.873839,3.304329,-0.429692,-2.696861,-0.58432,-0.176646
7140,0.709922,0.653219,0.782438,0.419147,-0.525776,1.202618,1.772359,0.801764,0.429683,-0.045709,3.304329,-0.345056,-1.623468,-1.14544,0.52279
7166,0.305906,0.653219,-0.121069,-0.192261,0.170758,0.375612,-0.201346,0.747063,-0.545436,-0.198966,-0.642924,-0.355892,0.628811,0.272947,-0.70151
7175,-1.454759,-0.818285,-0.469029,0.637538,0.98322,0.04889,-0.490945,0.305607,-0.290047,-1.884803,2.317516,3.782548,-2.901309,1.901993,-1.71048
7190,-0.326975,0.653219,0.003537,0.072502,0.476374,0.479234,0.59803,0.443381,-0.220396,-0.65874,-0.642924,-0.044319,0.628811,0.546334,-0.040984
7194,0.147836,0.653219,-1.042861,-1.447815,-0.56864,0.858571,1.132266,-0.487643,0.197512,-0.505482,-0.642924,-0.277668,0.628811,0.274518,0.447389
7217,-0.175575,-0.327783,0.994244,0.415155,-0.454588,-0.102634,0.119924,1.248786,0.754723,-0.505482,-0.642924,-0.280684,0.628811,-1.643578,3.948347
7222,0.120608,-0.327783,1.64194,1.221193,-0.376009,0.53611,0.296236,1.33067,1.451237,-0.352224,0.34389,-0.266526,-0.641032,-1.583483,0.267585
7227,0.475557,0.653219,-0.246978,-0.285551,0.067897,-0.29002,-0.443762,0.908262,-0.870475,0.567323,1.330703,-0.445311,0.41648,0.109727,-0.034312
7228,-0.258684,0.162718,-0.07605,0.205327,0.908854,0.497371,1.473224,0.232494,0.894026,-0.65874,-0.642924,-0.109733,0.628811,1.901993,0.726954
7247,0.762664,0.653219,0.667743,0.010282,-0.395161,0.567645,0.389134,-0.036916,0.058209,1.180354,-0.642924,-0.506243,0.628811,0.225405,-0.397213
7253,0.001777,-0.327783,0.206002,0.210237,0.846342,0.483341,0.548215,0.387859,-0.127528,-0.505482,1.330703,-0.140838,-0.730766,1.901993,1.323839
7254,1.168772,0.653219,0.622875,-0.232905,-0.498832,0.482093,0.870363,-0.077981,0.522552,1.027096,0.34389,-0.487737,-1.705078,0.087199,0.481069
7255,0.81825,0.653219,0.983467,0.276839,-0.197794,0.211789,-0.245883,0.240402,-0.59187,1.640128,-0.642924,-0.518504,0.628811,0.283363,0.014663
7256,0.063316,0.653219,-0.302306,-0.676893,-0.589717,0.297727,0.712918,0.027354,-0.452567,-0.198966,-0.642924,-0.308674,0.628811,-0.160884,-0.302796
7257,0.294759,0.653219,0.033653,-0.551033,-0.81153,-0.656524,-0.243897,-0.391987,-0.684738,-0.198966,-0.642924,-0.329146,0.628811,-0.477911,0.297945
7267,-0.675621,-1.799288,-1.177509,-0.132395,-0.565471,1.221997,1.914465,-0.371858,1.497671,0.414065,-0.642924,-0.423067,0.628811,0.129208,0.094867
7274,0.709922,0.653219,0.587143,-0.041314,-0.289965,0.317279,0.646014,-0.025102,-0.452567,1.180354,-0.642924,-0.494589,0.628811,0.407579,0.105824
7305,-0.791679,-0.818285,-1.866302,-2.027288,-0.173645,-0.483203,-0.840731,-0.53128,-0.290047,-0.965256,-0.642924,0.098694,0.628811,1.342166,-1.094148
7332,0.824203,0.653219,1.360942,0.639819,-0.036482,0.353851,-0.142245,0.28681,-0.684738,1.027096,0.34389,-0.464332,-0.530358,0.524577,-0.169574
7355,1.004743,0.653219,0.82562,0.438544,-0.363122,1.23155,2.357886,0.412892,0.476118,1.333612,3.304329,-0.496738,-1.111677,-0.126975,-0.614063
7361,-0.640279,-0.818285,-1.278845,-0.547979,-0.047085,-0.971173,-1.546154,1.639236,-0.684738,-0.965256,-0.642924,-0.014006,0.628811,-1.335267,0.613479
7374,0.419554,0.653219,-0.0023,-0.445146,-0.487694,0.55931,0.263906,-0.049004,-0.034659,0.567323,-0.642924,-0.414641,0.628811,-0.016786,0.168026
7385,0.806215,0.653219,1.012106,0.240351,-0.37817,-0.001157,-0.223985,0.012267,-0.081093,0.873839,0.34389,-0.461048,-0.335108,0.25956,0.136046
7388,1.34778,0.653219,0.268631,-0.255772,-0.620619,1.104015,1.135797,-0.144529,0.708289,1.48687,3.304329,-0.481325,-2.321191,-0.100848,0.148138
7391,0.631457,0.653219,1.021953,0.280158,-0.692123,0.49111,1.059488,-0.102963,0.522552,0.567323,0.34389,-0.445497,0.122239,-0.225349,0.567391
7395,-0.064691,0.162718,-0.833916,-0.499057,0.634273,1.509824,2.128888,0.220881,0.754723,-0.65874,-0.642924,-0.189993,0.628811,1.901993,0.379063
7396,-0.237114,0.653219,-0.686879,-0.004813,0.388856,1.012918,1.978602,0.943587,0.058209,-0.352224,-0.642924,-0.220824,0.628811,0.222512,0.911301
7400,-0.258684,0.653219,-0.409961,-1.149016,-1.424946,0.723763,0.200885,-2.177866,-0.406133,-0.965256,-0.642924,-0.089908,0.628811,-1.643578,0.131049
7406,1.144931,0.653219,0.511358,-0.096983,-0.907718,-0.130423,0.05894,-0.175994,0.290381,0.260807,1.330703,-0.347202,-2.607559,-0.778804,-0.044246
7428,0.528021,-0.327783,0.992645,0.30121,-0.763704,-0.119882,0.547559,-0.354368,2.519224,0.720581,0.34389,-0.460547,-1.298403,-0.4008,-0.798944
7429,-1.215868,-1.308786,0.514759,0.813464,1.358029,1.354545,1.249683,0.427252,-0.731173,-1.425029,-0.642924,0.418056,0.628811,1.901993,2.361226
7433,-0.640279,0.653219,0.699981,0.313055,0.740739,0.205991,0.617908,0.209696,-0.406133,-1.271771,-0.642924,0.447737,0.628811,1.901993,0.493019
7442,-2.128155,-1.308786,-2.301192,-0.5989,0.625893,-1.466898,-1.615637,1.62464,-0.638304,-1.884803,-0.642924,3.782548,0.628811,1.901993,-3.49235
7449,0.646286,0.653219,0.808882,0.151953,-0.306618,0.584067,0.049887,0.165138,0.661855,0.720581,-0.642924,-0.472538,0.628811,0.097551,-0.354334
7458,0.283461,-0.327783,0.269813,0.217783,0.24866,0.763256,0.26223,1.004576,0.661855,0.260807,-0.642924,-0.431937,0.628811,0.178452,0.505369
7459,-0.926635,-1.799288,0.483153,1.038001,1.061597,-1.124166,-1.056022,2.011616,-0.824041,-0.65874,-0.642924,-0.210742,0.628811,-1.643578,0.094867
7460,1.140891,0.653219,0.443368,-0.043757,-0.584729,0.218676,0.252097,0.057252,2.008448,0.720581,1.330703,-0.430397,-2.237394,-0.305299,-0.404978
7467,1.077792,0.653219,1.24072,0.621838,-0.532886,0.99911,1.61548,0.228851,1.079763,0.873839,1.330703,-0.456032,-1.798807,-0.349163,0.039465
7469,-2.128155,-1.799288,-0.221052,-0.723666,1.522068,-0.778478,-1.133261,2.543146,-0.59187,-1.731545,-0.642924,1.77216,0.628811,-1.643578,0.094867
