"AGENCY_ID","log_n_train_rows","n_train_years_active","n_train_rows","has_trend_support","n_years_for_trend","mean_log_wp_train","median_log_wp_train","mean_log_prev_wp_train","median_log_prev_wp_train","mean_log_prev_poly_train","median_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train","agency_appointment_year","mean_max_age_train","mean_min_age_train","n_products_train","n_states_train","n_vendors_train","top_product_share","product_hhi","top_state_share","state_hhi","top_vendor_share","vendor_hhi","pl_share_train","cl_share_train","slope_mean_log_wp_by_year"
2257,4.58496747867057,7,97,TRUE,7,7.42874153937526,7.05117140624904,7.5758854675196,7.2221498738517,1.73679249328373,0,1.70147301392532,2.21472307672276,2.51256837162776,18,2001,89,33,16,2,1,0.0824742268041237,0.0674885747688383,0.989690721649485,0.979594005739186,1,1,0.412371134020619,0.587628865979381,-0.155364911850466
2260,2.99573227355399,5,19,TRUE,5,7.05190964600152,7.42607276850642,8.37284017415719,7.75177634797621,4.70046041988523,2.56494935746154,1.36882033612169,0.552173654256146,4.28287682914267,10,2008,71,38,5,1,1,0.263157894736842,0.229916897506925,1,1,1,1,0.789473684210526,0.210526315789474,0.0914442021947087
2265,4.969813299576,7,143,TRUE,7,9.01639746483101,9.40058049401443,9.37143287993025,9.62212612929557,3.45871674479106,2.56494935746154,2.41196381219639,3.13166086124371,3.70297192379841,49,1967,83,25,22,3,1,0.0909090909090909,0.0558951537972517,0.902097902097902,0.821018142696464,1,1,0.552447552447552,0.447552447552448,-0.129485624138202
2268,4.39444915467244,6,80,TRUE,6,7.78978615146829,8.17928204792675,8.56172339772131,8.58240158653236,3.46912819510805,0.549306144334055,1.99652586401321,2.65366191736121,4.46135425448678,10,2007,71,37,16,1,1,0.075,0.07,1,1,1,1,0.4,0.6,0.0240256374061375
2279,4.65396035015752,7,104,TRUE,7,7.33999564737558,6.79232868179001,7.94230163211948,7.03014988719574,2.74174799491083,0,2.06295618134783,3.01144038274247,3.99246280208548,25,2005,65,36,15,2,1,0.134615384615385,0.0948594674556213,0.759615384615385,0.634800295857988,1,1,0.307692307692308,0.692307692307692,-0.0418233393373598
2290,4.48863636973214,7,88,TRUE,7,7.40091083237719,7.87680270060307,7.59711270772867,8.00885735829042,1.87172786576352,0,2.01053624646592,3.04984108002254,2.34181284747901,7,1982,84,34,14,1,1,0.0795454545454545,0.0764462809917355,1,1,1,1,0.443181818181818,0.556818181818182,-0.179176182288884
2305,4.02535169073515,3,55,TRUE,3,8.18093619483399,8.37321657978732,9.42220174897391,10.2232916442346,4.39584426844318,0,2.05581021154829,2.82903151889207,5.64490417892446,28,2009,68,31,9,4,1,0.145454545454545,0.129256198347107,0.472727272727273,0.36396694214876,1,1,0,1,-0.0273888854469218
2313,4.98360662170834,6,145,TRUE,6,7.0747940733948,6.91336948976661,7.51431131440044,7.11801620446533,1.94508101369885,0,2.10598020211708,2.36183812927142,2.88439279852965,18,1988,72,34,14,4,1,0.124137931034483,0.0866111771700357,0.537931034482759,0.389583828775267,1,1,0.386206896551724,0.613793103448276,-0.318311943134795
2324,4.92725368515721,7,137,TRUE,7,8.84068297355787,8.72463491166409,8.89893101842993,8.70184536354847,2.58264822616555,0,1.96501673199859,2.36932621216739,2.992047848656,6,1959,80,50,22,2,1,0.072992700729927,0.0512014491981459,0.978102189781022,0.957163407746817,1,1,0.489051094890511,0.510948905109489,0.0738085901567695
2333,4.39444915467244,5,80,TRUE,5,8.18377164488304,8.6709696161291,8.8372143620162,9.02663659264239,2.44649666130617,0,1.5136209098356,2.47952143310951,4.73938390464193,18,2008,71,34,10,2,1,0.125,0.1096875,0.6,0.52,1,1,0,1,0.173983824432519
2343,4.51085950651685,7,90,TRUE,7,7.82244341736319,7.76323410364967,8.44262089923264,8.51619380330475,2.88025334329928,0,1.674014521695,2.187369907778,4.27151989999395,9,2004,52,45,14,3,1,0.133333333333333,0.0837037037037037,0.877777777777778,0.782962962962963,1,1,0.344444444444444,0.655555555555556,0.158907022947046
2358,5.18738580584075,7,178,TRUE,7,8.23771935147514,8.04642921981173,8.41002646494907,8.20351709086782,2.11477853761809,0,1.89298071337978,3.41809098737249,3.02625573715926,13,2001,60,37,19,2,1,0.0786516853932584,0.0602827925766949,0.702247191011236,0.581807852543871,1,1,0.387640449438202,0.612359550561798,-0.0913541281562566
2361,4.02535169073515,4,55,TRUE,4,9.07240483588694,9.09632585153802,9.47698631191406,9.57355051490743,2.93056284562879,0,1.59293932742802,1.97380789632906,5.06131555160489,10,2009,68,35,10,2,1,0.145454545454545,0.110082644628099,0.727272727272727,0.603305785123967,1,1,0,1,0.197905138817292
2363,3.63758615972639,3,37,TRUE,3,7.63322031243026,7.9391588179568,8.25870533230602,8.72814107699852,1.66368799195985,0,1.86804739652663,2.7730011255027,2.37815095897681,24,1991,80,44,15,1,1,0.0810810810810811,0.070854638422206,1,1,1,1,0.378378378378378,0.621621621621622,-1.05487613337994
2364,5.41164605185504,7,223,TRUE,7,7.74062784487537,7.72488843932307,7.87084810324216,7.79921628886686,2.47496844035408,1.79175946922805,2.31733501547349,3.50531018036731,3.05347791299931,26,1970,73,32,23,3,1,0.0762331838565022,0.0565665909228016,0.57847533632287,0.478533652395986,1,1,0.506726457399103,0.493273542600897,-0.00424417094202656
2379,5.19849703126583,7,180,TRUE,7,7.70509131906595,7.47474715514008,7.68917052976338,7.73501207846235,3.73012698097185,3.34975017008084,1.94120760405943,3.2714354747196,2.79927760840381,99999,99999,99999,99999,17,6,1,0.194444444444444,0.129938271604938,0.338888888888889,0.219938271604938,1,1,0.788888888888889,0.211111111111111,0.0033003461704828
2386,2.94443897916644,3,18,TRUE,3,8.11287836615252,8.54726555280495,9.7459742680514,9.62046142031238,3.83764182165674,0,2.23590318987704,1.95500231161661,5.58458914728654,15,2006,69,37,6,1,1,0.166666666666667,0.166666666666667,1,1,1,1,0,1,-1.04565273053853
2393,4.89034912822175,7,132,TRUE,7,8.84692049485997,8.63169724256086,9.08213932811068,8.71917048814379,3.31293140181547,3.61091791264422,2.14626013139676,2.45901674519438,3.61152788828719,12,1952,90,41,23,1,1,0.053030303030303,0.051078971533517,1,1,1,1,0.522727272727273,0.477272727272727,-0.120285393980748
2395,5.16478597392351,7,174,TRUE,7,8.35603333147853,8.02122800767262,8.55147468220803,8.24144804448783,2.74329365641118,2.56494935746154,2.12711333274705,3.33640787343121,3.33499221359325,21,1953,88,51,23,3,1,0.0862068965517241,0.0514599022327917,0.78735632183908,0.656427533359757,1,1,0.5,0.5,0.0417437015581896
2398,2.39789527279837,1,10,FALSE,1,7.85434211727,8.22127720302961,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.40114666645278,1.25966127902277,0,31,2011,64,33,10,1,1,0.1,0.1,1,1,1,1,0.3,0.7,NA
2405,1.6094379124341,4,4,TRUE,4,5.58940130638081,6.34670324271115,7.66102090003223,6.4329284612105,4.58863523536195,2.52492800362477,1.57728838607779,0.924929184803135,4.62922915574542,11,2003,80,46,1,1,1,1,1,1,1,1,1,1,0,-0.910691599006777
2406,3.17805383034795,2,23,FALSE,2,6.15718043304844,5.86078622346587,7.11121032036153,7.14124512235049,3.24054734397369,3.58351893845611,2.4586744587864,3.61278784139264,2.09482263283761,10,2001,69,42,10,2,1,0.173913043478261,0.126654064272212,0.695652173913043,0.5765595463138,1,1,0.782608695652174,0.217391304347826,NA
2418,4.81218435537242,7,122,TRUE,7,8.63932028798739,8.63367113922522,8.63923097743277,8.74858248420813,2.76662403923779,2.56494935746154,2.0792938504502,2.75109018519636,3.02467694506892,33,1983,81,31,21,3,1,0.0655737704918033,0.0534802472453641,0.983606557377049,0.967616232195646,1,1,0.540983606557377,0.459016393442623,-0.0596755441409361
2429,4.66343909411207,7,105,TRUE,7,8.30715588768325,8.00703401219341,8.28015350123678,8.00670084544037,2.51698440696086,0,1.87608708831526,2.71931666422551,2.96498983145727,10,1959,87,38,18,1,1,0.0666666666666667,0.0639455782312925,1,1,1,1,0.485714285714286,0.514285714285714,0.0356745144018834
2432,4.70048036579242,7,109,TRUE,7,8.10137558162297,8.52967891929368,8.12051496327955,8.65639497693283,1.95707873932005,0,2.02220268481062,3.02299364613785,2.99364596927963,58,1996,86,31,18,2,1,0.0825688073394495,0.0627051594983587,0.954128440366973,0.912465280700278,1,1,0.412844036697248,0.587155963302752,0.00771986249897524
2444,3.58351893845611,5,35,TRUE,5,7.47941613633249,6.82979373751242,8.02630724192986,7.94884438140658,4.7174692892465,4.72738781871234,2.53774362737267,4.06654510734433,2.38688204434301,14,2005,70,36,8,1,1,0.142857142857143,0.128163265306122,1,1,1,1,1,0,-0.414588354655166
2446,4.68213122712422,7,107,TRUE,7,7.50969337281911,7.36583813733218,7.83711799818728,7.55979396565147,3.55829429007395,3.61091791264422,2.48710609986903,2.43226945429107,3.20396028876284,8,1964,94,34,20,1,1,0.0654205607476635,0.0607039916149882,1,1,1,1,0.644859813084112,0.355140186915888,-0.0614143258881951
2463,4.81218435537242,7,122,TRUE,7,9.0971819023959,9.43276022380204,9.2376293214483,9.64012083822619,2.18261260555554,0,2.04606372487227,3.65106160570646,2.85927535839345,28,1992,77,26,20,1,1,0.0573770491803279,0.056167696855684,1,1,1,1,0.426229508196721,0.573770491803279,-0.0687233701559623
2477,0.693147180559945,1,1,FALSE,1,4.67282883446191,4.67282883446191,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,0,1,NA
2479,4.00733318523247,7,54,TRUE,7,7.46420376862926,7.7249250698845,6.94892039648293,7.8859710296605,4.61520007925824,4.13513455571831,1.28451162884563,1.31022761838017,3.71331698271626,99999,99999,99999,99999,14,2,1,0.12962962962963,0.0967078189300411,0.962962962962963,0.928669410150891,1,1,0.648148148148148,0.351851851851852,-0.143519439223387
2485,5.13579843705026,7,169,TRUE,7,8.36637681327287,7.984271913376,8.60235482163702,8.20470463322412,2.61843296815396,0,1.97061909643727,2.78499743054589,3.31776548002824,15,1958,100,34,19,3,1,0.0946745562130177,0.0648786807184622,0.727810650887574,0.582507615279577,1,1,0.437869822485207,0.562130177514793,-0.0948995366555469
2486,4.89783979995091,7,133,TRUE,7,8.74274143755452,9.03230402056074,8.87409930270925,9.09964788883283,2.48427409200504,2.56494935746154,2.14374865554691,4.01407011302554,2.98493182688336,40,1989,82,31,19,3,1,0.075187969924812,0.0556843235909322,0.947368421052632,0.899146362145966,1,1,0.511278195488722,0.488721804511278,-0.134285037467514
2517,3.97029191355212,6,52,TRUE,6,7.55432561895087,7.40890806439113,8.36620218141863,8.23980443576865,5.50856769201304,4.11087386417331,2.27280892663443,2.49755319687585,3.33061791770678,10,2007,56,35,7,2,1,0.211538461538462,0.158284023668639,0.769230769230769,0.644970414201184,1,1,1,0,0.0536170372962615
2519,4.75359019110636,7,115,TRUE,7,8.87918518420729,9.02554696267044,9.25949834762423,9.17721472610428,2.41016517599556,0,2.11161462868751,3.13855310239836,3.74444000130795,35,1998,61,27,18,3,1,0.0869565217391304,0.067523629489603,0.826086956521739,0.709792060491493,1,1,0.304347826086957,0.695652173913043,0.0163677986395576
2523,4.57471097850338,7,96,TRUE,7,7.06722813731819,7.01451316328054,7.00386199927601,6.88263467076376,2.16190725862394,0,1.79691442052971,1.87715765772301,2.44864174114392,10,1963,72,50,16,1,1,0.0729166666666667,0.0692274305555556,1,1,1,1,0.489583333333333,0.510416666666667,0.054539678996731
2529,5.08759633523238,7,161,TRUE,7,8.33976539065619,8.40648506943182,8.50482156185018,8.51543164079658,3.34398251073044,3.89182029811063,1.77853040874618,1.69281729605774,3.11028435703207,22,1988,56,37,22,2,1,0.0869565217391304,0.0557463060838702,0.832298136645963,0.720844103236758,1,1,0.608695652173913,0.391304347826087,0.0228909353558572
2530,3.49650756146648,7,32,TRUE,7,6.90365409549059,6.85589713047447,7.36975311999442,6.92804210082401,3.8611532978724,3.61091791264422,1.66297695760891,3.01926806248174,1.77168635867216,99999,99999,99999,99999,7,2,1,0.21875,0.162109375,0.9375,0.8828125,1,1,1,0,-0.090989901342457
2549,0.693147180559945,1,1,FALSE,1,8.84908782391917,8.84908782391917,11.44774727262,11.44774727262,6.93925394604151,6.93925394604151,NA,0,NA,18,2000,88,44,1,1,1,1,1,1,1,1,1,1,0,NA
2558,4.71849887129509,7,111,TRUE,7,8.88176569381837,8.91152994173656,8.99025566781152,8.93170393083128,2.50786203150544,0,1.97886410361683,3.03254421236825,3.49404123664245,13,1999,72,39,20,1,1,0.0630630630630631,0.0586803019235452,1,1,1,1,0.432432432432432,0.567567567567568,0.00942663378393435
2563,2.19722457733622,1,8,FALSE,1,8.89967159287753,9.14841539767056,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.35882213098634,2.14630987913252,0,17,2012,76,31,8,1,1,0.125,0.125,1,1,1,1,0,1,NA
2565,4.80402104473326,7,121,TRUE,7,8.70742994066002,8.58653266949485,8.95474633682088,8.69492925086856,2.9702877694038,2.56494935746154,2.00138321953561,2.2932293979927,3.40965917806015,15,1999,64,33,21,1,1,0.0578512396694215,0.0544361723925961,1,1,1,1,0.495867768595041,0.504132231404959,-0.0441682236197512
2570,4.81218435537242,7,122,TRUE,7,9.21350195564836,9.8725557152903,9.2793643025974,9.89886905236768,2.50733022617779,0,2.4010761141811,3.63986221273548,3.0327933617826,82,1964,81,29,21,1,1,0.0573770491803279,0.0548239720505241,1,1,1,1,0.483606557377049,0.516393442622951,-0.00388388169581457
2583,0.693147180559945,1,1,FALSE,1,5.31968739228423,5.31968739228423,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,1,0,NA
2586,2.07944154167984,1,7,FALSE,1,7.37340158463248,7.6231530684769,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.67840722095058,2.30670624174519,0,20,2012,76,25,7,1,1,0.142857142857143,0.142857142857143,1,1,1,1,0,1,NA
2595,5.33271879326537,7,206,TRUE,7,7.76215053327672,7.7054381622825,8.03150989512758,7.96194525465603,4.09055317038913,4.29045944114839,2.05281089958499,2.63911937962568,2.91434300977464,99999,99999,99999,99999,19,5,1,0.160194174757282,0.0882741068903761,0.553398058252427,0.366339900084834,1,1,0.800970873786408,0.199029126213592,-0.0184472267505337
2606,4.20469261939097,6,66,TRUE,6,8.74432237670593,8.41868468387185,9.23511744035381,9.98041742146857,2.39796163098053,0,1.82201962141575,3.14928254879653,4.26147508385824,5,2006,70,45,11,1,1,0.0909090909090909,0.0909090909090909,1,1,1,1,0.181818181818182,0.818181818181818,-0.141308266296955
2613,3.49650756146648,5,32,TRUE,5,7.10331341148605,7.49526084636473,8.75729547214524,8.10563733076695,3.83647567666816,0,1.82519170968561,1.65422904336553,5.05326889933843,28,2008,70,29,9,1,1,0.15625,0.115234375,1,1,1,1,0.25,0.75,-0.456499305307971
2647,1.09861228866811,2,2,FALSE,2,5.17650947417476,5.17650947417476,7.35858780887281,7.35858780887281,0,0,0.373354725340699,0.264001658076449,0,16,1983,95,46,1,1,1,1,1,1,1,1,1,0,1,NA
2651,4.44265125649032,7,84,TRUE,7,9.1016124181619,9.17259611983434,9.16865210777017,9.29240016246639,1.2650817407772,0,1.88773505052684,3.03446595016549,2.67163827579813,38,2002,71,23,16,1,1,0.0833333333333333,0.074546485260771,1,1,1,1,0.25,0.75,-0.144153761564585
2657,1.94591014905531,1,6,FALSE,1,7.66441258099047,7.60575959509812,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.10992059498575,1.54907383098336,0,7,2010,60,37,4,2,1,0.333333333333333,0.277777777777778,0.666666666666667,0.555555555555556,1,1,0,1,NA
2660,4.75359019110636,7,115,TRUE,7,7.78380879739617,7.59136209464139,8.07078799675148,7.64879221846835,2.678895110901,0,1.90069764766063,2.11840442985684,3.24096695826408,22,1999,66,29,21,1,1,0.0608695652173913,0.0572400756143667,1,1,1,1,0.48695652173913,0.51304347826087,0.0348184223184449
2663,5.08759633523238,7,161,TRUE,7,8.47160051401431,8.83372944899318,8.95325173085758,9.18440493740242,3.47183245424298,3.36729582998647,2.24774759043849,2.37258050156723,3.4556439105958,27,1972,86,37,21,3,1,0.0869565217391304,0.0572894564252922,0.807453416149068,0.68458007021334,1,1,0.571428571428571,0.428571428571429,-0.0130484567211071
2669,4.62497281328427,7,101,TRUE,7,8.10057377885987,8.14452822865843,8.14179726520021,8.14913657846272,1.97472493988991,0,1.89328872010989,3.14656338490426,3.08622735906021,7,2005,66,39,16,2,1,0.108910891089109,0.070679345162239,0.96039603960396,0.923929026566023,1,1,0.376237623762376,0.623762376237624,-0.0481064024593751
2674,4.15888308335967,7,63,TRUE,7,7.48450444511726,7.49593075717546,7.41019313830445,7.41286057281322,1.36578486177285,0,1.32431022370906,1.92803546311187,3.20219681945033,27,2004,81,26,10,1,1,0.111111111111111,0.102040816326531,1,1,1,1,0.174603174603175,0.825396825396825,0.213672388864641
2677,5.40717177146012,7,222,TRUE,7,7.51302511974252,7.18100839497299,7.73089400001682,7.27044240151422,2.77563993203403,2.56494935746154,1.87012215055513,2.7236768848961,2.68436441564393,4,1978,79,79,22,3,1,0.0945945945945946,0.0575034493953413,0.612612612612613,0.457186916646376,1,1,0.63963963963964,0.36036036036036,-0.0182550933903866
2678,1.79175946922805,5,5,TRUE,5,5.52974031617912,6.15060276844628,6.14981136115462,6.15060276844628,2.66086397351391,2.56494935746154,1.42246407135332,0.180335458822325,0.214471601528908,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,1,0,-0.600464720336538
2711,4.0943445622221,5,59,TRUE,5,7.19689137179543,7.20934025660291,8.59848654319333,7.79003410826459,5.6652598905602,3.68887945411394,1.97527899646133,2.11722232239888,3.94682711128259,61,2008,83,33,14,3,1,0.169491525423729,0.101407641482333,0.644067796610169,0.478310830221201,1,1,0.813559322033898,0.186440677966102,-0.278753238660137
2722,3.58351893845611,5,35,TRUE,5,6.20473639033873,6.43123445890814,7.25493334625002,6.94937695367296,3.62084278917912,1.6094379124341,1.3998670478086,1.73417075557876,4.61225159562255,38,2001,80,41,11,1,1,0.142857142857143,0.0971428571428571,1,1,1,1,0.371428571428571,0.628571428571429,-0.213929738801736
2726,2.56494935746154,1,12,FALSE,1,7.4852604424045,6.71369966423592,7.48027771333173,6.92413992964319,2.0727366740636,0.346573590279973,2.16411792654741,2.7929723866814,2.8280010256402,7,2003,80,51,12,1,1,0.0833333333333333,0.0833333333333333,1,1,1,1,0.5,0.5,NA
2730,1.6094379124341,2,4,FALSE,2,9.23519153800374,9.53450659855332,9.68039309200807,9.63492338423718,5.45735619446657,5.42786220559188,1.34479412496155,1.71286419840816,0.598516369121229,14,2002,88,57,2,1,1,0.5,0.5,1,1,1,1,1,0,NA
2741,4.63472898822964,7,102,TRUE,7,7.73742954186755,7.56330129223634,7.7652661372822,7.56330129223634,2.33636709338334,0,2.07679772735243,2.84263354079875,2.85536889500623,12,1981,70,30,17,1,1,0.0686274509803922,0.0632449058054595,1,1,1,1,0.5,0.5,0.0675589836143937
2745,4.90527477843843,7,134,TRUE,7,9.06985997080099,8.82098674551419,8.93595601075407,9.11518788143084,1.01537124010056,0,2.44085222152902,4.62053596057312,2.82861650120259,68,1989,85,27,14,4,1,0.134328358208955,0.0970149253731343,0.574626865671642,0.420360882156382,1,1,0.104477611940299,0.895522388059702,0.127754918786041
2747,3.71357206670431,3,40,TRUE,3,8.36912435824924,8.75693662683208,9.71626108986981,9.81702780362202,4.89299332261235,0,1.66659909853034,2.61497025562781,5.76383808814604,41,2010,67,34,9,3,1,0.15,0.1175,0.625,0.51375,1,1,0,1,0.491837975425881
2752,5.01727983681492,7,150,TRUE,7,8.39059079603511,8.69815264835417,8.47977744633684,8.85961331394528,1.93465270430021,0,2.47072582061446,4.43793391996828,3.0158522916588,14,1982,86,40,20,2,1,0.0933333333333333,0.0612444444444444,0.806666666666667,0.688088888888889,1,1,0.393333333333333,0.606666666666667,0.0552844271320203
2757,5.08140436498446,7,160,TRUE,7,7.62847868876271,7.69304753928718,8.16189242310683,7.9357592065119,3.1772010899831,2.56494935746154,2.14534428593835,2.55082946035652,3.37943563893074,10,1993,89,53,19,3,1,0.13125,0.075625,0.64375,0.479453125,1,1,0.58125,0.41875,-0.0659142122507106
2776,4.72738781871234,7,112,TRUE,7,7.83449965612178,7.71596273720098,7.79679802017592,7.54979555700109,2.44469264724324,0,2.15875131765259,2.98391940924318,3.03323426388568,6,1987,75,49,18,1,1,0.0625,0.0593112244897959,1,1,1,1,0.482142857142857,0.517857142857143,0.0195135844520246
